Id	*hcIdx	Height	OverlayHeight	pixHeight	SizeX	SizeY	spawnCol	MeleeRng	BaseW	HitClass	HDv	TRv	LGv	Rav	Lav	RHv	LHv	SHv	S1v	S2v	S3v	S4v	S5v	S6v	S7v	S8v	HD	TR	LG	RA	LA	RH	LH	SH	S1	S2	S3	S4	S5	S6	S7	S8	TotalPieces	mDT	mNU	mWL	mGH	mA1	mA2	mBL	mSC	mS1	mS2	mS3	mS4	mDD	mKB	mSQ	mRN	dDT	dNU	dWL	dGH	dA1	dA2	dBL	dSC	dS1	dS2	dS3	dS4	dDD	dKB	dSQ	dRN	A1mv	A2mv	SCmv	S1mv	S2mv	S3mv	S4mv	noGfxHitTest	htTop	htLeft	htWidth	htHeight	restore	automapCel	noMap	noOvly	isSel	alSel	noSel	shiftSel	corpseSel	isAtt	revive	limitCorpses	critter	small	large	soft	inert	objCol	deadCol	unflatDead	Shadow	noUniqueShift	compositeDeath	localBlood	Bleed	Light	light-r	light-g	light-b	Utrans	Utrans(N)	Utrans(H)	InfernoLen	InfernoAnim	InfernoRollback	ResurrectMode	ResurrectSkill	SpawnUniqueMod	*eol
fetishblow1	396	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1				1		255	255	255				1			xx	SkeletonRaise		0
fetishblow2	397	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1				1		255	255	255				1			xx	SkeletonRaise		0
fetishblow3	398	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1				1		255	255	255				1			xx	SkeletonRaise		0
fetishblow4	399	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1				1		255	255	255				1			xx	SkeletonRaise		0
fetishblow5	400	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1				1		255	255	255				1			xx	SkeletonRaise		0
mephistospirit	401	3	2	96	2	2		0	hth	3		lit																1															1		1			1												16	16	8	8	16	8	8	8	8	8	8	8	16	8	8	8													1																1				1					3	255	255	255				1			NU			0
smith	402	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1	1					1	1			1		255	255	255				1			NU			0
trappedsoul1	403	3	3	128	2	2		1	hth	3		lit							lit									1							1								2	1	1			1	1			1	1	1		1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-60	-20	40	70	1				1					1									1	1	1				1		255	255	255				1			NU			0
trappedsoul2	404	3	3	128	2	2		1	hth	3		lit							lit									1							1								2	1	1			1	1			1	1	1		1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-60	-20	40	70	1				1					1									1	1	1				1		255	255	255				1			NU			0
jamella	405	0	2	80	2	2		0	hth	3		lit							lit									1							1								2		1	1						1	1					1		8	8	8	8	8	8	8	8	1	1	8	8	8	8	8	8													1				1											1	1				1	1					255	255	255				1			NU			0
izualghost	406	4	4	144	2	2		0	hth	3		lit							lit									1															1	1	1							1				1		1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-150	-22	44	100	0				1	1											1				1	1				5	255	255	255				1			NU			0
fetish11	407	1	1	48	2	2		0	1hs	3		lit				"fbl,fsp"												1				1											2	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1				1		255	255	255				1			NU			0
malachai	408	4	2	128	3	3		0	hth	3		lit							lit									1							1								2		1															8	8	8	8	8	8	8	8	1	1	8	8	8	8	8	8													1				1	1										1	1				1	1				5	255	255	255				1			NU			0
hephasto	409	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1	1					1	1			1	5	255	255	255				1			NU			0
Expansion	410																																																																																																																													0
wakeofdestruction	411	1	1	128	0	0		0	hth	3		lit																1															1	1	1							1	1			1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1			1								1		1							1						255	255	255				1			NU			0
chargeboltsentry	412	1	1	128	0	0		0	hth	3		lit							lit									1							1								2	1	1							1	1			1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1								1		1							1		1				255	255	255				1			NU			0
lightningsentry	413	1	1	128	0	0		0	hth	3		lit							lit									1							1								2	1	1							1	1			1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1								1		1							1		1				255	255	255				1			NU			0
bladecreeper	414	1	1	128	0	0		0	hth	3		lit																1															1	1	1	1						1				1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1								1		1							1		1				255	255	255				1			NU			0
invisopet	415	1	1	128	0	0		0	hth	3		lit																1															1	1	1							1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													1			1			1			1																	255	255	255				1			NU			0
infernosentry	416	1	1	128	0	0		0	hth	3		lit																1															1	1	1			1				1	1			1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1			1								1		1							1						255	255	255				14	9		NU			0
deathsentry	417	1	1	128	0	0		0	hth	3		lit							lit									1															1	1	1							1	1			1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1								1		1							1						255	255	255				1			NU			0
shadowwarrior	418	1	1	128	2	2		0	hth	3		lit																1							1								2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	1	1	8	8	8	8	8	8	8	4	8	8	1													1				1					1				1							1						255	255	255				1			NU		hidedead	0
shadowmaster	419	1	1	128	2	2		0	hth	3		lit																1							1								2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	1	1	8	8	8	8	8	8	8	4	8	8	1													1				1					1				1							1						255	255	255				1			NU		hidedead	0
druidhawk	420	3	3	88	0	0		0	hth	3		lit							lit									1							1								2	1	1	1		1				1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													0			1										1							1						255	255	255				1			NU		hidedead	0
spiritwolf	421	3	3	88	2	2		1	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1				1				1	1	1	1	8	8	16	8	8	8	8	8	8	8	8	8	8	8	8	16													0				1					1											1				1		255	255	255				1			NU		hidedead	0
fenris	422	3	3	88	2	2		1	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1				1				1	1	1	1	8	8	16	8	8	8	8	8	8	8	8	8	8	8	8	16													0				1					1											1				1		255	255	255				1			NU		hidedead	0
spiritofbarbs	423	2	2	88	2	2		0	hth	3		lit																1															1	1	1	1										1				1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8													0				1					1											1					4	255	255	255				1			NU		hidedead	0
heartofwolverine	424	2	2	88	2	2		0	hth	3		lit																1															1	1	1	1										1				1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8													0				1					1											1					4	255	50	50				1			NU		hidedead	0
oaksage	425	2	2	88	2	2		0	hth	3		lit																1															1	1	1	1										1				1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8													0				1					1											1					4	255	255	255				1			NU		hidedead	0
plaguepoppy	426	1	1	96	0	0		2	hth	3		lit																1															1	1	1	1		1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													0			1								1		1							1						255	255	255				1			NU			0
cycleoflife	427	1	1	96	0	0		1	hth	3		lit																1															1	1	1	1		1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													0			1								1		1							1						255	255	255				1			NU			0
vinecreature	428	1	1	96	0	0		1	hth	3		lit																1															1	1	1	1		1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													0			1								1		1							1						255	255	255				1			NU			0
druidbear	429	3	3	104	2	2		2	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1	1			1				1	1	1		8	8	16	8	8	8	8	8	8	8	8	8	8	8	8	16													1				1					1					1						1				2		255	255	255				1			NU		hidedead	0
eagle	430	2	3	96	2	2		0	hth	3		lit							lit									1							1								2		1	1	1	1	1	1							1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1						1				1		255	255	255				1			NU			0
wolf	431	3	3	96	2	2		0	hth	3		lit							lit									1							1	1							3		1	1	1	1	1	1	1	1		1	1		1		1	8	8	16	8	8	8	8	8	8	8	8	8	8	8	8	16													1				1				1	1	1				1						1				1		255	255	255				1			NU			0
bear	432	3	3	104	2	2		0	hth	3		lit							lit	lit								1							1	1							3		1	1	1	1	1	1	1	1		1	1		1		1	8	8	16	8	8	8	8	8	8	8	8	8	8	8	8	16													1				1				1	1	1				1						1				2		255	255	255				1			NU			0
barricadedoor1	433	3	3	128	3	3	3	0	hth	3		lit																1															1	1	1		1					1				1				1	1	8	1	8	8	8	8	1	8	8	8	1	8	8	8													1			1	1					1					1		1	1			1						255	255	255				1			NU			0
barricadedoor2	434	3	3	128	3	3	3	0	hth	3		lit																1															1	1	1		1					1				1				1	1	8	1	8	8	8	8	1	8	8	8	1	8	8	8													1			1	1					1					1		1	1			1						255	255	255				1			NU			0
prisondoor	435	3	3	128	3	3	3	0	hth	3		lit																1															1	1	1											1				1	1	8	1	8	8	8	8	1	8	8	8	1	8	8	8													1			1	1					1					1		1				1						255	255	255				1			NU			0
barricadetower	436	3	3	128	3	3	3	0	hth	3		lit							lit						lit			1							1						1		3	1	1		1									1				1	1	8	1	8	8	8	8	8	8	8	8	1	8	8	8													2	1258		1	1					1					1		1		1	1	1		1				255	255	255				1			NU			0
reanimatedhorde1	437	3	2	72	2	2		0	hth	3	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	clm			"lit,hvy"	"lit,hvy"							1	1	1	1	1	1			1	1							8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1		1				255	255	255				1			NU			0
reanimatedhorde2	438	3	2	72	2	2		0	hth	3	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	clm			"lit,hvy"	"lit,hvy"							1	1	1	1	1	1			1	1							8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1		1				255	255	255				1			NU			0
reanimatedhorde3	439	3	2	72	2	2		0	hth	3	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	clm			"lit,hvy"	"lit,hvy"							1	1	1	1	1	1			1	1							8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1		1				255	255	255				1			NU			0
reanimatedhorde4	440	3	2	72	2	2		0	hth	3	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	clm			"lit,hvy"	"lit,hvy"							1	1	1	1	1	1			1	1							8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1		1				255	255	255				1			NU			0
reanimatedhorde5	441	3	2	72	2	2		0	hth	3	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	"lit,hvy"	clm			"lit,hvy"	"lit,hvy"							1	1	1	1	1	1			1	1							8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1		1				255	255	255				1			NU			0
siegebeast1	442	2	2	128	3	3		0	hth	3		lit		lit	lit				lit	lit	lit	lit			lit			1		1	1				1	1	1	1			1		8	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1				255	255	255				1			NU			0
siegebeast2	443	2	2	128	3	3		0	hth	3		lit		lit	lit				lit	lit	lit	lit			lit			1		1	1				1	1	1	1			1		8	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1				255	255	255				1			NU			0
siegebeast3	444	2	2	128	3	3		0	hth	3		lit		lit	lit				lit	lit	lit	lit			lit			1		1	1				1	1	1	1			1		8	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1				255	255	255				1			NU			0
siegebeast4	445	2	2	128	3	3		0	hth	3		lit		lit	lit				lit	lit	lit	lit			lit			1		1	1				1	1	1	1			1		8	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1				255	255	255				1			NU			0
siegebeast5	446	2	2	128	3	3		0	hth	3		lit		lit	lit				lit	lit	lit	lit			lit			1		1	1				1	1	1	1			1		8	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1				255	255	255				1			NU			0
snowyeti1	447	3	2	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				2		255	255	255				1			NU			0
snowyeti2	448	3	2	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				2		255	255	255				1			NU			0
snowyeti3	449	3	2	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				2		255	255	255				1			NU			0
snowyeti4	450	3	2	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				2		255	255	255				1			NU			0
wolfrider1	451	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1										1						255	255	255				1			NU			0
wolfrider2	452	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1										1						255	255	255				1			NU			0
wolfrider3	453	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1										1						255	255	255				1			NU			0
minion1	454	2	2	64	3	3		0	hth	3	lit	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1		1		255	255	255				1			NU			0
minion2	455	2	2	64	3	3		0	hth	3	lit	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1		1		255	255	255				1			NU			0
minion3	456	2	2	64	3	3		0	hth	3	lit	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1		1		255	255	255				1			NU			0
minion4	457	2	2	64	3	3		0	hth	3	med	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1		1		255	255	255				1			NU			0
minion5	458	2	2	64	3	3		0	hth	3	med	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1		1		255	255	255				1			NU			0
minion6	459	2	2	64	3	3		0	hth	3	med	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1		1		255	255	255				1			NU			0
minion7	460	2	2	64	3	3		0	hth	3	hvy	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1		1		255	255	255				1			NU			0
minion8	461	2	2	64	3	3		0	hth	3	hvy	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1		1		1		255	255	255				1			NU			0
suicideminion1	462	2	2	64	3	3		0	hth	3	hvy	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1	5	230	168	255				1			NU			0
suicideminion2	463	2	2	64	3	3		0	hth	3	hvy	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1	5	230	168	255				1			NU			0
suicideminion3	464	2	2	64	3	3		0	hth	3	hvy	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1	5	230	168	255				1			NU			0
suicideminion4	465	2	2	64	3	3		0	hth	3	med	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1	5	230	168	255				1			NU			0
suicideminion5	466	2	2	64	3	3		0	hth	3	med	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1	5	230	168	255				1			NU			0
suicideminion6	467	2	2	64	3	3		0	hth	3	med	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1	5	230	168	255				1			NU			0
suicideminion7	468	2	2	64	3	3		0	hth	3	hvy	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1	5	230	168	255				1			NU			0
suicideminion8	469	2	2	64	3	3		0	hth	3	hvy	lit															1	1															2	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1	5	230	168	255				1			NU			0
succubus1	470	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
succubus2	471	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
succubus3	472	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
succubus4	473	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
succubus5	474	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
succubuswitch1	475	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
succubuswitch2	476	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
succubuswitch3	477	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
succubuswitch4	478	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
succubuswitch5	479	2	3	96	2	2		0	hth	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1					1					1				1		255	255	255				1			NU			0
overseer1	480	3	3	96	3	3		0	hth	3	lit	lit		lit	lit		lit		lit	lit	lit	lit					1	1		1	1		1		1	1	1	1					9	1	1	1	1	1	1			1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				2		255	255	255				1			NU			0
overseer2	481	3	3	96	3	3		0	hth	3	lit	lit		hvy	lit		lit		lit	med	lit	lit					1	1		1	1		1		1	1	1	1					9	1	1	1	1	1	1			1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				2		255	255	255				1			NU			0
overseer3	482	3	3	96	3	3		0	hth	3	med	hvy		lit	"lit,hvy"		lit		med	"lit,med"	lit	lit					1	1		1	1		1		1	1	1	1					9	1	1	1	1	1	1			1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				2		255	255	255				1			NU			0
overseer4	483	3	3	96	3	3		0	hth	3	"med,hvy"	hvy		lit	hvy		lit		"med,med"	lit	lit	lit					1	1		1	1		1		1	1	1	1					9	1	1	1	1	1	1			1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				2		255	255	255				1			NU			0
overseer5	484	3	3	96	3	3		0	hth	3	hvy	hvy		hvy	hvy		lit		hvy	hvy	lit	lit					1	1		1	1		1		1	1	1	1					9	1	1	1	1	1	1			1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				2		255	255	255				1			NU			0
minionspawner1	485	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1				1						1						250	0	0				1			NU			0
minionspawner2	486	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1				1						1						250	0	0				1			NU			0
minionspawner3	487	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1				1						1						250	0	0				1			NU			0
minionspawner4	488	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1				1						1						250	0	0				1			NU			0
minionspawner5	489	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1				1						1						250	0	0				1			NU			0
minionspawner6	490	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1				1						1						250	0	0				1			NU			0
minionspawner7	491	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1				1						1						250	0	0				1			NU			0
minionspawner8	492	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1				1						1						250	0	0				1			NU			0
imp1	493	1	1	64	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1	1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1				1		250	0	0				1	6		NU			0
imp2	494	1	1	64	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1	1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1				1		250	0	0				1	6		NU			0
imp3	495	1	1	64	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1	1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1				1		250	0	0				1	6		NU			0
imp4	496	1	1	64	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1	1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1				1		250	0	0				1	6		NU			0
imp5	497	1	1	64	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1	1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1		1					1				1		250	0	0				1	6		NU			0
catapult1	498	3	2	64	3	3		0	hth	3	lit	lit	lit	lit	lit					lit	lit				lit		1	1	1	1	1					1	1				1		8	1	1			1								1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-70	-80	130	110	2				1					1					1		1				1						250	0	0				1			NU			0
catapult2	499	3	2	64	3	3		0	hth	3	lit	lit	lit	lit	lit					lit	lit				lit		1	1	1	1	1					1	1				1		8	1	1			1								1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-70	-60	130	110	2				1					1					1		1				1						250	0	0				1			NU			0
catapult3	500	3	2	64	3	3		0	hth	3	lit	lit	lit	lit	lit					lit	lit				lit		1	1	1	1	1					1	1				1		8	1	1			1								1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-70	-60	130	110	2				1					1					1		1				1						250	0	0				1			NU			0
catapult4	501	3	2	64	3	3		0	hth	3	lit	lit	lit	lit	lit					lit	lit				lit		1	1	1	1	1					1	1				1		8	1	1			1								1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-70	-80	130	110	2				1					1					1		1				1						250	0	0				1			NU			0
frozenhorror1	502	1	3	64	3	3		4	hth	3		lit																1							1								2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1		250	0	0				1	9	10	NU			0
frozenhorror2	503	1	3	64	3	3		4	hth	3		lit																1							1								2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1		250	0	0				1	9	10	NU			0
frozenhorror3	504	1	3	64	3	3		4	hth	3		lit																1							1								2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1	1					1				1		250	0	0				1	9	10	NU			0
