name	version	compactsave	rarity	spawnable	minac	maxac	speed	reqstr	reqdex	block	durability	nodurability	level	ShowLevel	levelreq	cost	gamble cost	code	namestr	magic lvl	auto prefix	alternategfx	normcode	ubercode	ultracode	component	invwidth	invheight	hasinv	gemsockets	gemapplytype	flippyfile	invfile	uniqueinvfile	setinvfile	rArm	lArm	Torso	Legs	rSPad	lSPad	useable	stackable	minstack	maxstack	spawnstack	Transmogrify	TMogType	TMogMin	TMogMax	type	type2	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	*quivered	lightradius	belt	quest	questdiffcheck	missiletype	durwarning	qntwarning	mindam	maxdam	StrBonus	DexBonus	gemoffset	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HratliMin	HratliMax	HratliMagicMin	HratliMagicMax	HratliMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	AnyaMin	AnyaMax	AnyaMagicMin	AnyaMagicMax	AnyaMagicLvl	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	Nameable	PermStoreItem	diablocloneweight
Plated Boots	0	0	3	1	174	222	0	120	0	0	18	0	70	0	58	25829	215233	ytb	ytb		320	mbt	tbt	xtb	ytb	16	2	2	1	2	1	flptbt	invtbt						1			0	0	0	0	0	0	xxx			boot		item_bootsmetal	12	item_bootsmetal	0	0	5	0	0	0	0		0	6	0	126	225	100	100	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xxx	xxx	1		
Gladiator Boots	0	0	4	1	186	238	0	160	0	0	24	0	76	0	61	27730	253930	yhb	yhb		320	hbt	hbt	xhb	yhb	16	2	2	1	2	1	flphbt	invhbt						2			0	0	0	0	0	0	xxx			boot		item_bootsmetal	12	item_bootsmetal	0	0	5	0	0	0	0		0	6	0	125	229	100	100	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xxx	xxx	1		
Hemp Band	0	0	1	1	160	196	0	40	0	0	12	0	59	0	46	19421	140233	alb	alb		320	lbl	lbl	zlb	alb	16	2	1	1	2	2	flplbl	invlbl									0	0	0	0	0	0	xxx			belt		item_lightarmor	12	item_lightarmor	0	0	5	0	0	6	0		0	4	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1		
Rogue Belt	0	0	1	1	170	210	0	40	0	0	14	0	61	0	51	21328	155440	avb	avb		320	vbl	vbl	zvb	avb	16	2	1	1	2	2	flpvbl	invvbl									0	0	0	0	0	0	xxx			belt		item_belt	12	item_belt	0	0	5	0	0	6	0		0	4	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1		
Merchant Belt	0	0	2	1	170	214	0	120	0	0	16	0	64	0	56	23567	177500	bmb	bmb		320	mbl	mbl	zmb	bmb	16	2	1	1	2	2	flpmbl	invmbl									0	0	0	0	0	0	xxx			belt		item_belt	12	item_belt	0	0	5	0	0	6	0		0	4	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1		
Military Belt	0	0	2	1	180	228	0	110	0	0	18	0	70	0	59	25592	210690	atb	atb		320	mbl	tbl	ztb	atb	16	2	1	1	2	2	flptbl	invtbl									0	0	0	0	0	0	xxx			belt		item_belt	12	item_belt	0	0	5	0	0	6	0		0	4	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1		
Girdle	0	0	3	1	190	242	0	140	0	0	24	0	76	0	62	27526	251888	ahb	ahb		320	hbl	hbl	zhb	ahb	16	2	1	1	2	2	flphbl	invhbl									0	0	0	0	0	0	xxx			belt		item_belt	12	item_belt	0	0	5	0	0	6	0		0	4	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1		
Demon Skull	0	0	2	1	200	244	0	120	0	0	40	0	72	0	63	48637	304081	yh9	yh9		320	bhm	bhm	xh9	yh9	0	2	2	1	3	1	flpbhm	invbhm	invbhmu	invbhmu							0	0	0	0	0	0	xxx			helm		item_helm	12	item_helm	0	0	5	0	2	0	0		0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xxx	xxx	1		
Demon Shield	0	0	2	1	182	221	0	120	0	20	74	0	69	0	57	55921	298290	ysh	ysh		320	bsh	bsh	xsh	ysh	7	2	3	1	3	2	flpbsh	invbsh	invxshu	invxshu							0	0	0	0	0	0	xxx			shie		item_metalshield	12	item_metalshield	0	0	5	0	0	0	0		0	1	0	76	112	100		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1		
Thorned Shield	0	0	3	1	154	187	0	85	0	20	83	0	61	0	51	47722	211957	ypk	ypk		306	spk	spk	xpk	ypk	7	2	3	1	4	2	flpspk	invspk	invxpku	invxpku							0	0	0	0	0	0	xxx			shie		item_metalshield	12	item_metalshield	0	0	5	0	0	0	0		0	1	0	70	122	100		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1		
Hachigane	0	0	2	1	15	25	0	15	0	0	40	0	4	0	1	3240	15789	cix	cix	3	320	lit	cix	ci4	ci2	0	2	2	1	2	1	flpci0	invhachi		invvega							0	0	0	0	0	0	xxx			circ		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	3					255					255	1	2	1	2	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	ci4	ci2	1		
Spirit Crown	0	0	2	1	30	42	0	25	0	0		1	16	0	12	16500	42500	eht	eht		320	lit	eht	xht	yht	0	2	2	1	2	1	flpcrn	inveht									0	0	0	0	0	0	xxx			scrn		item_gem	12	item_gem	0	0	5	0	0	0	0		0	3	0	0	0			0	3					255					255					255					255					255	2	3	2	3	20					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xht	yht	1		
Ethereal Crown	0	0	2	1	75	112	0	15	0	0		1	45	0	25	22500	230000	xht	xht		320	lit	eht	xht	yht	0	2	2	1	3	1	flpcrn	inveht									0	0	0	0	0	0	xxx			scrn		item_gem	12	item_gem	0	0	5	0	0	0	0		0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xxx	xxx	1		
Enchanted Crown	0	0	2	1	142	157	0	20	0	0		1	74	0	60	34000	473977	yht	yht		320	lit	eht	xht	yht	0	2	2	1	4	1	flpcrn	inveht									0	0	0	0	0	0	xxx			scrn		item_gem	12	item_gem	0	0	5	0	0	0	0		0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xxx	xxx	1		
Dwarven Crown	0	0	2	1	40	58	0	48	0	0	50	0	33	0	0	13826	29759	dwc	dwc		308	lit	dwc	xdw	ydw	0	2	2	1	2	1	flpci0	invxrnu									0	0	0	0	0	0	xxx			helm		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	3	20					255	1	8	0	xdw	ydw	1		
Dwarven Helm	0	0	2	1	96	127	0	100	0	0	60	0	58	0	25	22652	212500	xdw	xdw		308	lit	dwc	xdw	ydw	0	2	2	1	3	1	flpci0	invxrnu									0	0	0	0	0	0	xxx			helm		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xxx	xxx	1		
Dwarven Battle Helm	0	0	2	1	155	189	0	128	0	0	60	0	83	0	60	31477	465440	ydw	ydw		308	lit	dwc	xdw	ydw	0	2	2	1	4	1	flpci0	invxrnu									0	0	0	0	0	0	xxx			helm		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xxx	xxx	1		
Cloak	0	0	3	1	50	62	-10	15	0	0	20	0	12	0	0	1350	5000	clk	clk		320	qlt	clk	xlk	ylk	1	2	3	1	3	2	flpqlt	invclk							1		0	0	0	0	0	0	xxx			clok		item_lightarmor	12	item_lightarmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255	1	2	1	2	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xlk	ylk	1		
Summoner's Cloak	0	0	3	1	235	259	-10	30	0	0	20	0	41	0	25	7500	105000	xlk	xlk		320	qlt	clk	xlk	ylk	1	2	3	1	4	2	flpqlt	invclk		invrob					1		0	0	0	0	0	0	xxx			clok		item_lightarmor	12	item_lightarmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1		
Enchanted Cloak	0	0	3	1	612	622	-10	45	0	0	20	0	70	0	50	10625	853250	ylk	ylk		320	qlt	clk	xlk	ylk	1	2	3	1	5	2	flpqlt	invclk							1		0	0	0	0	0	0	xxx			clok		item_lightarmor	12	item_lightarmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1		
Robe	0	0	3	1	18	22	0	20	0	0	20	0	18	0	0	4249	7500	rob	rob		320	qlt	rob	xrb	yrb	1	2	3	1	4	2	flpqlt	invrob								1	0	0	0	0	0	0	xxx			robe		item_lightarmor	12	item_lightarmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255	2	3	2	3	20					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xrb	yrb	1		
Mage Robe	0	0	3	1	155	171	0	40	0	0	20	0	47	0	25	12606	111250	xrb	xrb		320	qlt	rob	xrb	yrb	1	2	3	1	5	2	flpqlt	invxrb								1	0	0	0	0	0	0	xxx			robe		item_lightarmor	12	item_lightarmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1		
Archmage Robe	0	0	3	1	573	584	0	60	0	0	20	0	76	0	60	16409	905000	yrb	yrb		320	qlt	rob	xrb	yrb	1	2	3	1	6	2	flpqlt	invxrb								1	0	0	0	0	0	0	xxx			robe		item_lightarmor	12	item_lightarmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1		
Spiked Shoulder	0	0	3	1	239	271	0	30	0	0		1	32	0	0	19164	138931	shl	shl		306	stu	shl	xhh	yhh	1	2	3	1	2	2	flpbrs	invshl		invmotoko	2	2			2	2	0	0	0	0	0	0	xxx			tors		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255			1	3	20					255					255					255	5	8	0	xhh	yhh	1		
Thorned Armor	0	0	3	1	462	506	0	60	0	0		1	57	0	25	58283	602374	xhh	xhh		306	stu	shl	xhh	yhh	1	2	3	1	3	2	flpbrs	invshl			2	2			2	2	0	0	0	0	0	0	xxx			tors		item_platearmor	12	item_platearmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1		
Spiked Armor	0	0	3	1	747	766	0	100	0	0		1	82	0	58	116134	1352980	yhh	yhh		306	stu	shl	xhh	yhh	1	2	3	1	4	2	flpbrs	invshl			2	2			2	2	0	0	0	0	0	0	xxx			tors		item_platearmor	12	item_platearmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1		
Elven Chain	0	0	4	1	307	343	5	20	0	0	20	0	33	0	0	32699	387500	elv	elv		320	scl	elv	xlv	ylv	1	2	3	1	2	2	flpscl	invelv			2		1	1	2	2	0	0	0	0	0	0	xxx			tors		item_chainarmor	12	item_chainarmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	3	20					255	1	8	0	xlv	ylv	1		
Drow Adamantite Chain	0	0	4	1	524	572	5	25	0	0	30	0	58	0	25	52590	889250	xlv	xlv		320	scl	elv	xlv	ylv	1	2	3	1	2	2	flpscl	invelv			2		1	1	2	2	0	0	0	0	0	0	xxx			tors		item_chainarmor	12	item_chainarmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xxx	xxx	1		
Sylvan Chain	0	0	4	1	788	809	5	50	0	0	30	0	83	0	66	84319	1466664	ylv	ylv		320	scl	elv	xlv	ylv	1	2	3	1	3	2	flpscl	invelv		invxtuu	2		1	1	2	2	0	0	0	0	0	0	xxx			tors		item_chainarmor	12	item_chainarmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xxx	xxx	1		
Fortress Shield	0	0	3	1	48	72	5	80	0	15	60	0	31	0	0	9064	45000	fts	fts		320	kit	fts	xft	yft	7	2	3	1	4	2	flpkit	invxit									0	0	0	0	0	0	xxx			shie		item_metalshield	12	item_metalshield	0	0	5	0	0	0	0		0	1	0	8	16	100		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	3	20					255	5	8	0	xft	yft	1		
Reflection Shield	0	0	3	1	37	75	5	50	0	35	30	0	56	0	25	14064	255000	xft	xft		320	kit	fts	xft	yft	7	2	3	1	4	2	flpkit	invxit									0	0	0	0	0	0	xxx			shie		item_metalshield	12	item_metalshield	0	0	5	0	0	0	0		0	1	0	38	46	100		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1		
Ceremonial Shield	0	0	3	1	195	236	5	100	0	25	30	0	81	0	65	18596	433301	yft	yft		320	kit	fts	xft	yft	7	2	3	1	4	2	flpkit	invxit									0	0	0	0	0	0	xxx			shie		item_metalshield	12	item_metalshield	0	0	5	0	0	0	0		0	1	0	58	126	100		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1		
Iron Guards	0	0	3	1	36	60	5	70	0	0	20	0	30	0	0	6000	27500	irg	irg		320	mgl	irg	xig	yig	16	2	2	1	2	0	flptgl	invirg			2	2					0	0	0	0	0	0	xxx			glov		item_metalshield	12	item_metalshield	0	0	5	0	0	0	0		0	5	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	3	20					255	1	8	0	xig	yig	1		
Imperial Guards	0	0	3	1	112	152	5	125	0	0	20	0	55	0	25	11000	122875	xig	xig		320	mgl	irg	xig	yig	16	2	2	1	2	0	flphgl	invxig			2	2					0	0	0	0	0	0	xxx			glov		item_metalshield	12	item_metalshield	0	0	5	0	0	0	0		0	5	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xxx	xxx	1		
Royal Guards	0	0	3	1	180	236	5	160	0	0	20	0	80	0	64	14000	215310	yig	yig		320	mgl	irg	xig	yig	16	2	2	1	2	0	flphgl	invxig			2	2					0	0	0	0	0	0	xxx			glov		item_metalshield	12	item_metalshield	0	0	5	0	0	0	0		0	5	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xxx	xxx	1		
Dimensional Boots	0	0	2	1	24	48	5	50	0	0	20	0	30	0	0	6669	18750	dbt	dbt		320	hbt	dbt	xbt	ybt	16	2	2	1	2	1	flphbt	invdbt		invhbt							0	0	0	0	0	0	xxx			boot		item_chainarmor	12	item_chainarmor	0	0	5	0	0	0	0		0	6	0	27	39	100	100	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	3	20					255	5	8	0	xbt	ybt	1		
Mystile Boots	0	0	2	1	120	160	5	110	0	0	20	0	55	0	25	11669	95000	xbt	xbt		320	hbt	dbt	xbt	ybt	16	2	2	1	2	1	flphbt	invdbt									0	0	0	0	0	0	xxx			boot		item_chainarmor	12	item_chainarmor	0	0	5	0	0	0	0		0	6	0	72	137	100	100	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1		
Spirit Boots	0	0	2	1	198	254	5	140	0	0		1	80	0	65	15004	215233	ybt	ybt		320	hbt	dbt	xbt	ybt	16	2	2	1	2	1	flphbt	invdbt									0	0	0	0	0	0	xxx			boot		item_chainarmor	12	item_chainarmor	0	0	5	0	0	0	0		0	6	0	123	234	100	100	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1		
Muscle Belt	0	0	3	1	36	60	5	80	0	0	30	0	30	0	0	6259	22500	msb	msb		307	hbl	msb	xms	yms	16	2	1	1	2	2	flphbl	invmsb									0	0	0	0	0	0	xxx			belt		item_platearmor	12	item_platearmor	0	0	5	0	0	3	0		0	4	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xms	yms	1		
Titan Brace	0	0	3	1	120	160	5	100	0	0	40	0	55	0	25	11259	117500	xms	xms		307	hbl	msb	xms	yms	16	2	1	1	2	2	flphbl	invmsb									0	0	0	0	0	0	xxx			belt		item_platearmor	12	item_platearmor	0	0	5	0	0	6	0		0	4	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xxx	xxx	1		
Gladiator Wrap	0	0	3	1	200	256	5	125	0	0	40	0	80	0	62	14389	251888	yms	yms		307	hbl	msb	xms	yms	16	2	1	1	2	2	flphbl	invmsb									0	0	0	0	0	0	xxx			belt		item_platearmor	12	item_platearmor	0	0	5	0	0	6	0		0	4	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xxx	xxx	1		
Cap/hat	0	0	1	0	6	12	0	15	0	0	12	0	1	0	0	64	3016	2ap	cap		320	cap	2ap	4ap	uap	0	2	2	1	2	1	flpcap	invcap	invcapu	invcapu							0	0	0	0	0	0	xxx			helm		item_cap	12	item_cap	0	0	5	0	0	0	0		0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xap	yap	1		
Skull Cap	0	0	4	0	12	18	0	15	0	0	18	0	5	0	0	441	5551	2kp	skp		320	skp	2kp	4kp	ukp	0	2	2	1	2	1	flpskp	invskp									0	0	0	0	0	0	xxx			helm		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xkp	ykp	1		
Helm	0	0	4	0	18	27	0	26	0	0	24	0	11	0	0	1558	11142	2lm	hlm		320	hlm	2lm	4lm	ulm	0	2	2	1	2	1	flphlm	invhlm	invhlmu	invhlmu							0	0	0	0	0	0	xxx			helm		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xlm	ylm	1		
Full Helm	0	0	4	0	30	42	0	41	0	0	30	0	15	0	0	3095	15803	2hl	fhl		320	fhl	2hl	4hl	uhl	0	2	2	1	2	1	flpfhl	invfhl	invfhlu	invfhlu							0	0	0	0	0	0	xxx			helm		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xhl	yhl	1		
Great Helm	0	0	4	0	48	69	5	50	0	0	40	0	23	0	0	6177	29759	2hm	ghm		320	ghm	2hm	4hm	uhm	0	2	2	1	3	1	flpghm	invghm									0	0	0	0	0	0	xxx			helm		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xhm	yhm	1		
Crown	0	0	4	0	54	78	5	55	0	0	50	0	27	0	0	8345	43751	2rn	crn		320	crn	2rn	4rn	urn	0	2	2	1	3	1	flpcrn	invcrn									0	0	0	0	0	0	xxx			helm		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xrn	yrn	1		
Mask	0	0	4	0	36	51	0	23	0	0	20	0	19	0	0	2857	17785	2sk	msk		320	msk	2sk	4sk	usk	0	2	2	1	3	1	flpmsk	invmsk									0	0	0	0	0	0	xxx			helm		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xsk	ysk	1		
Quilted Armor	0	0	1	0	18	22	0	15	0	0	20	0	1	0	0	140	3035	2ui	qui		320	qlt	2ui	4ui	uui	1	2	3	1	4	2	flpqlt	invqlt			0	0	0	0	1	1	0	0	0	0	0	0	xxx			tors		item_lightarmor	12	item_lightarmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xui	yui	1		
Leather Armor	0	0	2	0	23	29	0	15	0	0	24	0	3	0	0	481	4360	2ea	lea		320	lea	2ea	4ea	uea	1	2	3	1	4	2	flplea	invlea			0	0	1	0	1	1	0	0	0	0	0	0	xxx			tors		item_lightarmor	12	item_lightarmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xea	yea	1		
Hard Leather Armor	0	0	3	0	30	38	0	20	0	0	28	0	5	0	0	1060	6325	2la	hla		320	hla	2la	4la	ula	1	2	3	1	4	2	flphla	invhla			1	1	1	0	1	1	0	0	0	0	0	0	xxx			tors		item_lightarmor	12	item_lightarmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xla	yla	1		
Studded Leather	0	0	4	0	39	49	0	27	0	0	32	0	8	0	0	2385	10635	2tu	stu		320	stu	2tu	4tu	utu	1	2	3	1	4	2	flpstu	invstu			1	0	0	1	1	1	0	0	0	0	0	0	xxx			tors		item_lightarmor	12	item_lightarmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xtu	ytu	1		
Ring Mail	0	0	4	0	50	62	10	36	0	0	26	0	11	0	0	4428	15089	2ng	rng		320	rng	2ng	4ng	ung	1	2	3	1	5	2	flprng	invrng			0	0	1	1	1	1	0	0	0	0	0	0	xxx			tors		item_chainarmor	12	item_chainarmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xng	yng	1		
Scale Mail	0	0	4	0	63	77	15	44	0	0	36	0	13	0	0	6508	20076	2cl	scl		320	scl	2cl	4cl	ucl	1	2	3	1	6	2	flpscl	invscl			1	1	1	1	1	1	0	0	0	0	0	0	xxx			tors		item_chainarmor	12	item_chainarmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xcl	ycl	1		
Chain Mail	0	0	4	0	78	94	10	48	0	0	45	0	15	0	0	9360	27550	2hn	chn		320	chn	2hn	4hn	uhn	1	2	3	1	5	2	flpchn	invchn			1	1	1	1	2	2	0	0	0	0	0	0	xxx			tors		item_chainarmor	12	item_chainarmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xhn	yhn	1		
Breast Plate	0	0	4	0	95	113	5	30	0	0	50	0	18	0	0	10039	33426	2rs	brs		320	brs	2rs	4rs	urs	1	2	3	1	4	2	flpbrs	invbrs			0	0	2	0	2	2	0	0	0	0	0	0	xxx			tors		item_platearmor	12	item_platearmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xrs	yrs	1		
Splint Mail	0	0	4	0	114	136	10	51	0	0	30	0	20	0	0	12745	49973	2pl	spl		320	spl	2pl	4pl	upl	1	2	3	1	5	2	flpspl	invspl			1	1	2	1	1	1	0	0	0	0	0	0	xxx			tors		item_platearmor	12	item_platearmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xpl	ypl	1		
Plate Mail	0	0	4	0	152	178	15	65	0	0	60	0	24	0	0	16168	79255	2lt	plt		320	plt	2lt	4lt	ult	1	2	3	1	6	2	flpplt	invplt			2	2	2	2	1	1	0	0	0	0	0	0	xxx			tors		item_platearmor	12	item_platearmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xlt	ylt	1		
Field Plate	0	0	4	0	179	207	10	55	0	0	48	0	27	0	0	16921	96694	2ld	fld		320	fld	2ld	4ld	uld	1	2	3	1	5	2	flpfld	invfld			1	1	2	2	2	2	0	0	0	0	0	0	xxx			tors		item_platearmor	12	item_platearmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xld	yld	1		
Gothic Plate	0	0	4	0	208	238	10	70	0	0	55	0	29	0	0	22323	152834	2th	gth		320	gth	2th	4th	uth	1	2	3	1	5	2	flpgth	invgth			2	2	1	2	2	2	0	0	0	0	0	0	xxx			tors		item_platearmor	12	item_platearmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	8	0	xth	yth	1		
Full Plate Mail	0	0	4	0	272	306	15	80	0	0	70	0	31	0	0	28596	233763	2ul	ful		320	ful	2ul	4ul	uul	1	2	3	1	6	2	flpful	invful	invfulu	invfulu	2	2	2	2	2	2	0	0	0	0	0	0	xxx			tors		item_platearmor	12	item_platearmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xul	yul	1		
